Premise Name,Company Brand Name,Address,Halal Certification Expiry Date,Halal Certification Body
DUBUYO CENTRAL I-CITY,DUBUYO SDN. BHD.,"LOT L3-34, TINGKAT 3, PUSAT MEMBELI BELAH SENTRAL I-CITY, NO 1, PERSIARAN MULTIMEDIA, SEKSYEN 7,",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO GENTING HIGHLAND PREMIUM OUTLET,DUBUYO SDN. BHD.,"SUITE NO. 1108, GENTING HIGHLAND PREMIUM OULTLET, KM 13, GENTING HIGHLAND RESORT,",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO IMAGO SHOPPING MALL,DUBUYO SDN. BHD.,"BASEMENT FLOOR, LOT B18 & FC13, IMAGO SHOPPING MALL, KK TIMES SQUARE PHASE 2, OFF COASTAL HIGHWAY, KOTA KINABALU",2024-08-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO IOI CITY MALL,DUBUYO SDN. BHD.,"LOT LG - 44, LOWER GROUND FLOOR, IOI CITY MALL, LEBUH IRC, IOI RESORT CITY,",2025-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO IOI MALL PUCHONG,DUBUYO SDN. BHD.,"EG8A & EG8B, GROUND FLOOR  IOI MALL PUCHONG BATU 9 JALAN PUCHONG, BANDAR PUCHONG JAYA,",2025-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO KK IMAGO,DUBUYO SDN. BHD.,"B 18/48, BASEMENT FLOOR,IMAGO SHOPPING MALL,KK TIMES SQUARE PHASE 2, OFF COASTAL HIGHWAY",2023-04-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO KL SOGO,DUBUYO SDN. BHD.,"NO.L6 -R2 & L6 -R2A, TKT 6, SOGO (KL) DEPARTMENT STORE, KOMPLEKS SOGO, 190, JALAN TUANKU ABDUL RAHMAN,",2025-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO KLUANG MALL,DUBUYO SDN. BHD.,"LOT G-08 (GROUND FLOOR), KLUANG MALL, JLN RAMBUTAN, BANDAR KLUANG,",2024-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO KUANTAN CITY MALL,DUBUYO SDN. BHD.,"GF-13 & 13A, GROUND FLOOR, KUANTAN CITY MALL, JALAN PUTRA SQUARE 6/1, PUTRA SQUARE,",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO MID VALLEY,DUBUYO SDN. BHD.,"LOT LG - 048, LINGKARAN SYED PUTRA MID VALLEY CITY,",2025-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO MID VALLEY SOUTHKEY,DUBUYO SDN. BHD.,"LOT LG- 003, LOWER GROUND FLOOR, MID VALLEY MEGAMALL, PERSIARAN SOUTHKEY,",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO MINI AEON MALL BANDARAYA MELAKA,DUBUYO SDN. BHD.,"LOT G46, GROUND FLOOR, AEON BANDARAYA MELAKA, JALAN LAGENDA, TAMAN LAGENDA",2025-06-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO MINI MYTOWN SHOPPING CENTER,DUBUYO SDN. BHD.,"LOT B1-023A, BASEMENT 1, MYTOWN SHOPPING CENTRE, JALAN COCHRANE SEKSYEN 90,",2025-08-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO MINI QUEENSBAY MALL,DUBUYO SDN. BHD.,"100-LG-83A (LG-77) QUEENSBAY MALL, PERSIARAN BAYAN INDAH,",2025-08-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO MINI SURIA KLCC,DUBUYO SDN. BHD.,"LOT F205, 2ND FLOOR, SURIA KLCC KUALA LUMPUR CITY CENTRE",2025-12-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO MINI WANGSA WALK MALL,DUBUYO SDN. BHD.,"LOT G30 & AG 30, TINGKAT BAWAH, WANGSA WALK MALL, WANGSA AVENUE 9, JALAN WANGSA PERDANA 1, BANDAR WANGSA MAJU,",2025-08-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO NU SENTRAL,DUBUYO SDN. BHD.,"L4.04, LEVEL 4, NU SENTRAL SHOPPING CENTRE, NO 201, JALAN TUN SAMBANTHAN",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO PARADIGM MALL JB,DUBUYO SDN. BHD.,"LOT 3F-22 & 23, THIRD FLOOR, PARADIGM MALL JOHOR BHARU, JALAN SKUDAI",2023-04-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO PARADIGM MALL JOHOR BHARU,DUBUYO SDN. BHD.,"LOT 3F-22 & 23, THIRD FLOOR, PARADIGM MALL JOHOR BHARU, TAMAN BUKIT MEWAH",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO QUILL CITY MALL,DUBUYO SDN. BHD.,"LG - 08 LOWER GROUND FLOOR, QUILL CITY MALL, NO 1018 JALAN SULTAN ISMAIL, KUALA LUMPUR",2022-04-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO SEREMBAN PRIMA,DUBUYO SDN. BHD.,"LOT G - 23 & G - 24, GROUND FLOOR, SEREMBAN PRIMA MALL, LOT 4973, JALAN DATO BANDAR TUNGGAL,",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO SETAPAK CENTRAL,DUBUYO SDN. BHD.,"LOT G-04 GROUND FLOOR, SETAPAK CENTRAL, NO 67, JLN TAMAN IBU KOTA, TAMAN DANAU KOTA,",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO SETIA CITY MALL,DUBUYO SDN. BHD.,"LOT LG-149, TINGKAT LG, SETIA CITY MALL, NO.7, PERSIARAN SETIA DAGANG,   SETIA ALAM, SEKSYEN U13,",2025-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO SOUTH KEY,DUBUYO SDN. BHD.,"LOT LG- 003, LOWER GROUND FLOOR, MID VALLEY MEGAMALL, PERSIARAN SOUTHKEY,",2023-04-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO SUNGEI WANG PLAZA,DUBUYO SDN. BHD.,"UNIT C23 (B), CONCOURSE LEVEL, SUNGEI WANG PLAZA LOT 6F- 11, JALAN BUKIT BINTANG,",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO SUNWAY PUTRA MALL,DUBUYO SDN. BHD.,"4-84 & 88, FOURTH FLOOR, SUNWAY PUTRA MALL, 100, JALAN PUTRA, KUALA LUMPUR",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO SUNWAY PYRAMID,DUBUYO SDN. BHD.,"LOT NO LG, 2.92, LOWER GROUND 2, SUNWAY PYRAMID SHOPPING MALL, NO3, JALAN PJS 11/15, SUNWAY PYRAMID BANDAR SUNWAY",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO SUNWAY VELOCITY,DUBUYO SDN. BHD.,"B-22, BASEMENT OONE, SUNWAY VELOCITY MALL, 80, JALAN CHERAS, MALURI",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO SUNWAY VELOCITY MALL,DUBUYO SDN. BHD.,"B-22, BASEMENT ONE, SUNWAY VELOCITY MALL, LINGKARAN V, SUNWAY VELOCITY,",2023-12-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO THE MINES,DUBUYO SDN. BHD.,"LOT L1 - 80/81, JALAN DULANG, MINES RESORT CITY SERI KEMBANGAN",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO THE MINES SHOPPING FAIR,DUBUYO SDN. BHD.,"L1 - 80/81 & L1 - 80/81 (ORA) LEVEL 1, MINES SHOPPING FAIR, 228 JALAN DULANG, MINES RESORT CITY, SERI KEMBANGAN",2022-04-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO TOPPEN JOHOR BHARU,DUBUYO SDN. BHD.,"NO.L2, 106 & L2, 107, TOPPEN SHOPPING CENTRE, NO. 33, JALAN HARMONIUM, TAMAN DESA TEBRAU,",2023-12-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO TROPICANA GARDEN MALL,DUBUYO SDN. BHD.,"LOT CC-42, CONCOURSE FLOOR, TROPICANA GARDENS MALL, NO. 2A, PERSIARAN SURIAN, TROPICANA INDAH",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO VIVA CITY MALL,DUBUYO SDN. BHD.,"LOT NO. LG-017 & LG-018, LOWER GROUND FLOOR, VIVACITY MEGAMALL, JALAN WAN ALWI,",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUBUYO WANGSA WALK,DUBUYO SDN. BHD.,"LOT G30 & AG 30, TINGKAT BAWAH, WANGSA WALK MALL, WANGSA AVENUE 9, JALAN WANGSA PERDANA 1, BANDAR WANGSA MAJU,",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUKIN' DONUTS - 1 UTAMA SHOPPING CENTRE,GOLDEN DONUTS SDN BHD,"LOT LGK2A, LOWER GROUND FLOOR 1 UTAMA SHOPPING CENTRE NO. 1 LEBUH BANDAR UTAMA, BANDAR UTAMA",2025-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUKIN' DONUTS - TROPICANA GARDENS MALL,GOLDEN DONUTS SDN BHD,"LOT CC-K46 & K47, CONCOURSE FLOOR, TROPICANA GARDENS MALL, JALAN PJU 3/21, TROPICANA INDAH,",2025-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DULANG COFFEE HOUSE - HOTEL EXCELSIOR,"HOTEL EXCELSIOR, IPOH (HOTEL EXCELSIOR (IPOH) SDN BHD)","(HOTEL EXCELSIOR (IPOH) SDN BHD) 43, JALAN SULTAN ABDUL JALIL, IPOH",2019-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"DULANG COFFEE HOUSE, HOTEL EXCELSIOR, IPOH","HOTEL EXCELSIOR, IPOH (HOTEL EXCELSIOR (IPOH) SDN BHD)","(HOTEL EXCELSIOR (IPOH) SDN BHD) 43, JALAN SULTAN ABDUL JALIL, IPOH",2021-02-28,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DULIT COFFEE HOUSE KITCHEN,TELANG USAN HOTEL (DULIT COFFEE HOUSE KITCHEN),"TELANG USAN HOTEL LOT 340-345, SECTION 47, JALAN BAN HOCK, KUCHING",2020-02-28,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNGUN,DOMMAL FOOD SERVICES SDN BHD,"LOT 9937, BLOK A PUSAT PERNIAGAAN SURA GATE JALAN YAHYA AHMAD, DUNGUN TERENGGANU DARUL IMAN",2018-01-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS  - DESA PANDAN,GOLDEN DONUTS SDN BHD,"NO. 33-1, GROUND FLOOR, JALAN 2/76C, DESA PANDAN,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - AEON BIG SUBANG JAYA,GOLDEN DONUTS SDN BHD,"LOT G07, GROUND FLOOR JALAN SS16/1",2019-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - AEON BIG WANGSA MAJU,GOLDEN DONUTS SDN BHD,"LOT F1-62, TINGKAT 1, AEON BIG SHOPPING CENTRE, WANGSA MAJU,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - ALAMANDA,GOLDEN DONUTS SDN BHD,"LOT K03, LOWER GROUND FLOOR, ALAMANDA PUTRAJAYA SHOPPING CENTRE, JALAN ALAMANDA, PERCINT 1,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - AMPANG PARK,GOLDEN DONUTS SDN BHD,"LOT K1-3, AMPANG PARK SHOPPING CENTRE, JALAN AMPANG, 50450 KUALA LUMPUR",2019-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - AMPANG POINT,GOLDEN DONUTS SDN BHD,"LOT G09, GROUND FLOOR, AMPANG POINT SHOPPING CENTRE, JALAN MAMANDA 3, AMPANG,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - BHP  KARAK,GOLDEN DONUTS SDN BHD,"BHP KARAK STESEN MINYAK, LOT 1173, LEBUHRAYA KARAK KUALA LUMPUR, MUKIM SETAPAK,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - COURTS SRI DAMANSARA,GOLDEN DONUTS SDN BHD,"LOT NO. K-001, TINGKAT BAWAH, 8TRIUM, JALAN CEMPAKA SD 12/5, BANDAR SRI DAMANSARA,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - EKOCHERAS MALL,GOLDEN DONUTS SDN BHD,"LG-33A, EKOCHERAS MALL, NO. 693, BATU 5, JALAN CHERAS,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - GIANT BATU CAVES,GOLDEN DONUTS SDN BHD,"LOT NO. A4 LOT 10243,  GIANT HYPERMARKET BATU CAVES, BANDAR SELAYANG, BATU CAVES,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - GREAT EASTERN MALL,GOLDEN DONUTS SDN BHD,"LOT 7,  GROUND FLOOR, GREAT EASTERN MALL, NO. 33, JALAN AMPANG,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - IOI CITY MALL,GOLDEN DONUTS SDN BHD,"LG-K13, LOWER GROUND FLOOR, IOI CITY MALL, LEBUH IRC, IOI RESORT CITY,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - KLIA (LEVEL 5),GOLDEN DONUTS SDN BHD,"LOT NO. 15, DOMESTIC DEPARTURE, LEVEL 5, MAIN TERMINAL BUILDING, KUALA LUMPUR INTERNATIONAL AIRPORT,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - KLIA (TINGKAT 3),GOLDEN DONUTS SDN BHD,"LOT MTBAP  NAI, ARRIVAL LEVEL, MAIN TERMINAL BUILDING, KUALA LUMPUR INTERNATIONAL AIRPORT, SEPANG , SELANGOR",2019-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - KLIA 2 ( S7-1A - A08 ),GOLDEN DONUTS SDN BHD,"S7-1A-A08, INTERNATIONAL DEPARTURE LEVEL (AIRSIDE), KLIA 2,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - KLIA CP4,GOLDEN DONUTS SDN BHD,"LOT CP4, CONTACT PIER INTERNATIONAL AIRPORT, KLIA,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - KLIA2 ( S1-1A-A15),GOLDEN DONUTS SDN BHD,"S1-1A-A15, DOMESTIC DEPARTURE AND ARRIVAL LEVEL (AIRSIDE), KLIA2,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - KLIA2 (S2 - 3 - L43 ),GOLDEN DONUTS SDN BHD,"S2-3-L43, DEPARTURE LEVEL, PUBLIC CONCOURSE, KLIA 2 , SEPANG , SELANGOR",2019-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - METRO POINT KAJANG,GOLDEN DONUTS SDN BHD,"LOT G01, PLAZA METRO POINT KAJANG, JALAN ABDUL AZIZ, KAJANG,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - MEX NORTH,GOLDEN DONUTS SDN BHD,"LOT 9 & 10, (NB), HENTIAN REHAT & RAWAT SERI KEMBANGAN, (ARAH UTARA), MAJU EXPRESSWAY (MEX),",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - MEX SOUTH,GOLDEN DONUTS SDN BHD,"LOT 1 & 2, (SB) HENTIAN REHAT & RAWAT SERI KEMBANGAN, (ARAH SELATAN), MAJU EXPRESSWAY (MEX),",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - MID VALLEY,GOLDEN DONUTS SDN BHD,"LOT LGK06,  TINGKAT BAWAH, MID VALLEY MEGAMALL,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - MYDIN USJ,GOLDEN DONUTS SDN BHD,"LOT NO. G-30, MYDIN MALL USJ, PERSIARAN SUBANG PERMAI, USJ 1, SUBANG JAYA,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - NU SENTRAL,GOLDEN DONUTS SDN BHD,"LOT NO.LG50 A&B TINGKAT BAWAH, NU SENTRAL SHOPPING CENTRE JALAN TUN SAMBANTHAN, BRICKFIELDS",2025-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - OBR SUNGAI BULOH,GOLDEN DONUTS SDN BHD,"NO S-01-NB, S-03-NB & S-05-NB RESTORAN JEJANTAS SG BULOH PETALING JAYA, SELANGOR",2025-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PENANG INTERNATIONAL AIRPORT,GOLDEN DONUTS SDN BHD,"LOT L2AFB15, DOMESTIC DEPARTURE / ARRIVAL (AIRSIDE), LEVEL 2, PENANG INTERNATIONAL AIRPORT, PULAU PINANG.",2021-10-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS BENTONG,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION, LOT 26231 (NO.8207) KM 58, BENTONG REST AREA, KL-KARAK HIGHWAY,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS GAMBANG EAST,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION GAMBANG EAST,  R & R GAMBANG (EAST BOUND) LEBUHRAYA PANTAI TIMUR, MUKIM HULU LEPAR KUANTAN, PAHANG",2019-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS GAMBANG KM26,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION, LOT 48212, KM 26 JALAN GAMBANG-KUANTAN GAMBANG, PAHANG",2019-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS GAMBANG WEST,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION GAMBANG WEST, R&R GAMBANG(WEST BOUND), LEBUHRAYA PANTAI TIMUR, MUKIM HULU LEPAR, KUANTAN , PAHANG",2019-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS HULU KELANG,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION, LOT 279, BATU 7 1/2 , JALAN HULU KELANG, AMPANG , KUALA LUMPUR,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS KARAK HIGHWAY,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION, LOT NO. PT6075 HS(M) 2384, SETAPAK,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS KLIA 1,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION, LOT 3906, KLIA 1, JALAN TERMINAL, LAPANGAN TERBANG ANTARABANGSA SEPANG,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS KLIA 2,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION, KLIA 2, JALAN TERMINAL LAPANGAN TERBANG ANTARABANGSA SEPANG,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS NKVE,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION, LOT NO 15385, NEW KLANG VALLEY EXPRESSWAY(NKVE), SG. BULOH,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS RSA SOUTH,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION, KM 53.1, PETI SURAT 48, LEBUHRAYA KUALA LUMPUR-SEREMBAN,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS SHAH ALAM,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION, NO. 2, JALAN AKUATIK A 13/64 A, SEKSYEN 13, SHAH ALAM ,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS SPRINT HIGHWAY,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION, LOT 52985 TINGKAT BAWAH, KM 3.4, LEBUHRAYA DAMANSARA LINK SPRINK HIGHWAY,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS TPM,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION, LOT NO. PT4783 & PT3064, TECHNOLOGY PARK,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PETRONAS TTDI,GOLDEN DONUTS SDN BHD,"PETRONAS SERVICE STATION, NO. 24, JALAN JURUWANG AU1/A, SEKSYEN U1, SHAH ALAM ,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PICC (PUTRAJAYA INTERNATIONAL CONVENTION CENTRE),GOLDEN DONUTS SDN BHD,"LEVEL MEZZANINE, PUTRAJAYA INTERNATIONAL CONVENTION CENTRE, DATARAN GEMILANG, PERSINT 5,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PLAZA ALAM SENTRAL,GOLDEN DONUTS SDN BHD,"LOT CAG-10, COMMON AREA, GROUND FLOOR PLAZA ALAM SENTRAL, JALAN MAJLIS, SEKSYEN 14 SHAH ALAM, SELANGOR",2019-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PUDU SENTRAL,GOLDEN DONUTS SDN BHD,"PSG-2, TINGKAT BAWAH, UTC KL@PUDU SENTRAL, JALAN PUDU,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - PUTRAJAYA SENTRAL,GOLDEN DONUTS SDN BHD,"LOT KS 32, ARAS 3, PUTRAJAYA SENTRAL, PERSINT 7,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - QUILL CITY MALL,GOLDEN DONUTS SDN BHD,"LOT LG27, QUILL CITY MALL, 1018 JALAN SULTAN ISMAIL,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - R&R RAWANG,GOLDEN DONUTS SDN BHD,"LOT RWGNB-OL3 & OL4, KWSN REHAT & RAWAT RAWANG, (ARAH UTARA LEBUHRAYA TG. MALIM - SG. BULOH), RAWANG,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - SHELL AMPANG,GOLDEN DONUTS SDN BHD,"LOT PT 2536, LEBUHRAYA LINGKARAN TENGAH MRR2,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - SHELL SG BESI,GOLDEN DONUTS SDN BHD,"STESEN SHELL , PLAZA TOL SG. BESI, LEBUHRAYA KUALA LUMPUR-SEREMBAN,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - SOGO,GOLDEN DONUTS SDN BHD,"LOT 3C, LOWER GROUND FLOOR, KOMPLEKS PERNAS SOGO, 190, JALAN TUANKU ABD RAHMAN ,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - SUNGAI BULOH,GOLDEN DONUTS SDN BHD,"NO. S-01-NB, S-03-NB & S-05-NB, RESTORAN JEJANTAS SG BULOH, PETALING JAYA,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - SUNWAY PYRAMID,GOLDEN DONUTS SDN BHD,"LOT LL2.42 & LL2.43, NO.3, JALAN PJS 11/15, BANDAR SUNWAY,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - TBS (TERMINAL BERSEPADU SELATAN),GOLDEN DONUTS SDN BHD,"UNIT L4-35,  FOURTH FLOOR, TERMINAL BERSEPADU SELATAN, BANDAR TASIK SELATAN,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - TERMINAL 1,GOLDEN DONUTS SDN BHD,"TERMINAL 1 TRANSPORT CENTRE, JALAN SUNGAI UJONG,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - TESCO AMPANG,GOLDEN DONUTS SDN BHD,"LOT OL4, TESCO STORES PT 8880, JALAN PANDAN PRIMA, DATARAN PANDAN PRIMA,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - TESCO SETIA ALAM,GOLDEN DONUTS SDN BHD,"LOT G11, NO. 2, JALAN SETIA PRIMA SU13/S, SETIA ALAM, SEKSYEN U13, SHAH ALAM,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - THE WELD,GOLDEN DONUTS SDN BHD,"LOT G15, GROUND FLOOR, THE WELD, NO. 76, JALAN RAJA CHULAN,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS - TOLL SG BESI,GOLDEN DONUTS SDN BHD,"NO. 43, KAWASAN REHAT PLAZA TOL SG BESI, LEBUHRAYA KUALA LUMPUR-SEREMBAN, SERI KEMBANGAN,",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
DUNKIN DONUTS HULU BERNAM,GOLDEN DONUTS SDN BHD,"HULU BERNAM REST AREA, KM 124, PLUS HIGHWAY, HULU BERNAM",2019-05-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
